principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7
-1.1217758535761866,-1.1822514098737549,-3.661939726201195,1.0809197245848616,-3.084160956243289,0.838021813548486,0.3310726149572898
-1.1146869131212482,-1.1841730199514664,-3.662329279155361,1.0907382380156816,-3.077430372541917,0.8370980509128112,0.3234280276078449
-0.994919411335119,-1.5735795322488502,-4.697724109043025,1.3173113448826619,-3.912683996166505,0.9402080813660636,0.3739185340130634
0.23591049645528006,0.5660695921036288,-1.905054328822875,-0.8345093084034182,0.438103942987332,0.051566170802148245,1.7090566977964672
0.30078524641927,0.5376585494840384,-2.3075703851200267,-0.9038526687862658,0.8754659356211348,0.014514605783567766,2.1580007584535927
-0.13234802338399745,0.7107250348852359,-1.184613961559858,-0.43693013149198956,-0.6062302123561474,0.026060169347735373,0.628418902589976
0.09182050630813897,0.7227019159934691,-1.331574933992799,-0.6682265582034939,0.22344013005393282,0.06923445542460499,1.3354753329132356
0.4313747339922065,0.5765174246788228,-2.3229163988876524,-1.1145506648381351,0.9193776888859978,-0.052573809877304624,2.2266162330746884
0.5402707827546501,0.6410624573760914,-2.692873923053568,-1.0784246917962095,0.6979477778862035,-0.057082560227587294,2.155799983288394
0.24694477640325682,0.4791406772029943,-2.377767197484501,-0.974694746290595,0.8058185901948546,-0.04937017621373852,2.090574651941254
0.41519641575482735,0.483816273871799,-2.477268649528496,-0.9907200886292576,0.8154270772324435,0.020213944930362347,2.1726436967093257
-1.4398973703829574,0.5887752473084401,0.3477489785005484,-0.13778051577639516,0.35117899229317306,0.09757281743003428,0.2577446757542486
-1.5020719195795,0.541865910398373,0.47661342137000573,-0.036585595175078256,0.24730980079180248,0.13998682313839414,0.10162047356013178
-1.3950317601114437,0.6142663551455196,0.5361421593716182,-0.16787502743506688,0.5779386271868173,0.054051883971492486,0.2771108628112008
-1.3426944717820195,0.5866987058597362,0.4937017751940586,-0.08481650466788897,0.44638318754013184,0.05062454528728961,0.34933255626920967
-1.4978666271277552,0.7155226127481281,0.5782121387723425,-0.15517907624798924,0.3699664736813391,0.07866903921995634,0.16757644294286653
-1.2317212682783225,-0.23263726585580288,-1.1526962240823901,0.43530752294724157,-0.8655821418246875,0.3155638222126684,0.41416926072804366
0.5905655378585171,0.7029308291461255,-2.4056129318616244,-1.1407837087235468,1.1932023316765756,-0.058737491692890144,2.3754895016021473
0.5931409267402353,0.5054533995614747,-0.8072934048235021,-0.5915837806506896,0.3157598060006307,0.046539912364059625,1.7168575916170754
0.052929348610368354,0.66568991540275,-2.2793005102111703,-0.8239772554677529,0.34777574209142065,-0.05798001201898775,1.7291632013657636
1.480990332122948,-0.4247433570731774,-1.5568363730026757,0.06664133040017177,0.0953490807720048,-0.39845801488409843,1.7171010569071843
0.5277629379168688,0.6709181854395859,-2.3968627211519395,-1.180204069582139,1.1641166773893017,-0.10229575807156602,2.3114389827669197
0.9597989970861176,0.6611951798742253,-3.1596545044683606,-1.4984660183403258,1.7061782430342176,0.003189718780535957,3.0859724056703
0.15018437212246447,0.6050074327403243,-1.6964782166023655,-0.6602976034819783,0.4436437535249917,0.032557208353638005,1.6854405957140544
0.4209088263587688,0.5220932794819857,-2.3890169905366307,-1.0986689895708919,0.987680336692415,0.058120302242976825,2.27439677712212
-0.0836056744863069,0.7955136002508693,-1.6521195375136812,-0.7491552813669103,0.6752355680748895,-0.07714434403657068,1.5704805273747526
-0.05390419738693955,0.5680236202852409,-1.8864204372828406,-0.895900753233919,0.8565048438739662,0.010769915286108758,1.8308295048615582
0.17896812522054403,0.7169677475188753,-1.6484192739934855,-1.205208416796488,1.6696906983598439,0.0051014884913621345,2.3275716080855444
0.5991163244378683,0.8532019235879166,-2.013439302899609,-1.1581863370829206,1.4372886678598171,-0.2219482329205438,2.300923296643466
0.3424132988804073,0.5676794026330516,-2.409347281643048,-0.9361031612620565,1.0101808767387586,0.026835844198339433,2.272780251784142
-1.2116699292445492,0.10312659647217605,-0.6432536243087668,0.15474307471956056,-0.3606599882410786,0.25330616148806273,0.41991817678168736
1.042436896150123,0.695260573111951,-3.010701389255639,-1.450348570450822,1.5405386662961404,-0.358903759377069,2.7462295105766077
1.2823371129388172,0.7714423886765943,-3.2518800434822555,-1.9212614677196107,2.47554269187072,-0.15174588658464203,3.60270333979172
0.07753392243088959,0.6120788837844312,-2.138208457464366,-0.8095478719345678,0.7807632796627585,0.0616230582644211,1.9184443704094833
0.4542494394272402,0.6795871858762499,-2.348810593526701,-1.1377691941324692,1.247644297938222,-0.012732719821606654,2.3558494361170834
-1.1379534771946,0.5045664249165049,-0.2787770046224848,-0.22602981390945012,0.2497738246875427,0.16921817639148196,0.515938823210032
-1.0678423306998552,0.5572780088487602,-0.12238478563470384,-0.320524375463501,0.649497257190589,0.11918156738895384,0.6408130740286635
1.1278033102252607,0.6206012867388103,-3.139885741875688,-1.8240596850328428,2.314815405279566,-0.10306599640846814,3.451542316308059
0.4846019800963044,0.43909665788974744,-2.028760941932401,-0.8448466085592794,0.6546318388614337,0.08071332136063772,2.0671753334901424
0.8311805745308646,0.8287940859967508,-2.6957476612862727,-1.168631564992723,1.3676653546400082,-0.1794297687424781,2.5078128795771013
0.40404693203566033,0.8188187843705249,-2.1473874409105056,-1.033010294736878,1.0490315732803124,-0.10491926489353791,2.301117257913839
0.702709645880609,0.22408030903438367,-2.850208676580247,-1.0710423506527764,1.9317943552239383,0.10904119190329314,3.290026861224431
0.5153932400348283,0.6191920576460709,-2.708041037907131,-1.2271396228181453,1.2079975303176549,-0.06435725616624605,2.490924595860138
0.655731339144261,0.767220027628,-2.661178147946728,-1.4524070485566614,1.8280148008793102,-0.12681771181914794,2.773749037302183
0.16941854024689793,0.480772098025841,-1.71596195785815,-0.8967460502551269,0.6657208142367149,-0.06499528687203951,1.5889941135088335
0.2561033668254028,0.19144069235027458,-1.9365316193302613,-0.6817003285576162,1.0191671887668574,-0.05404662363161446,2.2209581284432884
0.47072669196386807,0.7491606707190008,-2.1239818169356606,-0.9866875620554105,1.3389417873810312,-0.08919807176224932,2.3275170354553514
0.5585629064310383,0.35128174192752715,-2.072099710637288,-1.1128456793892167,1.7199133536873927,-0.27862420186953796,2.657217287413933
-1.5586522884594434,0.054830603333455956,0.2767435700157904,0.27114307610612226,0.04227785792959815,0.3376788605125907,0.2739958229710002
-1.5353791209099323,-0.09874407126946272,-0.14272968668590735,0.3891052508517217,-0.31639661552550746,0.41686796572912993,0.2788615156834919
-1.4835355044215088,-0.301869991126454,-0.7733750796996416,0.5421539836154312,-0.8788531049756404,0.49895665392368627,0.24472566062014448
-1.414989132974218,-0.39474354848531734,-1.1411125859782194,0.6585279830896511,-1.131180738604368,0.539079141338534,0.2787906996698565
-1.3987763459647982,-0.4592788760625258,-0.45105335302237526,0.4996254875595967,-0.4318410801572203,0.19249568629671718,0.39179546310548535
-1.5790695146580116,0.15071076719584514,0.2276809786418384,0.21681779898229017,0.03659628040760648,0.42733783916968826,0.1759373113117184
-1.4326891531584476,-0.04566571694881475,-0.18216487527435762,0.3302505731553725,-0.24416569198309562,0.42009841754477867,0.34341781941273875
-1.4302294649069325,0.06908099180047182,0.576420226390879,0.2192850745747394,0.4184357520173835,0.1553109231492068,0.3758323938015363
-1.475800292242955,-0.1355654681114275,-0.06637786623812408,0.25074371631762965,-0.2325022727232105,0.43017145697567755,0.27818761842577805
-1.677081261865137,0.2920547617490696,0.6888138110421911,0.08081584589780504,0.4721744184744531,0.40212680248684884,0.16717955434200948
-1.6459763993471315,0.1638546331036735,0.7030838622594356,0.15735325314123577,0.44875228743386386,0.30028949086397383,0.2668365918367314
1.7089378827000798,0.9009064668791315,-0.36727673681542966,-1.035009912059182,2.1641756740401403,0.13165449660854464,1.6124131924740184
-1.876881472018192,-0.3794467454001732,0.4226370465635195,0.5146250431171093,-0.17966973594225605,0.13493439968096005,0.14692613118914974
-1.9603236120055973,-0.04580321105792157,0.4126238148490194,0.348864205868842,-0.08095725163420749,0.31428289946914945,-0.08237376423064907
-0.24663364627351878,-2.7275502528202304,-1.816813200768126,1.2422341107488144,-0.8776656788098838,-1.773609093717721,1.9433370448549563
-0.7479603617802394,-2.916288387337168,-1.739702602044301,1.5817746153530876,-1.635038128936039,-1.3902731998978994,1.2914408462358866
-1.409596469209533,-0.5986210024913867,0.1054235953754582,0.5270754395936751,-0.13618163767593602,-0.17209694687391128,0.5269182658869906
-1.7103998121422281,-0.8804753102495025,-0.2640128610833453,0.7477906495934944,-0.7847384148809619,-0.0195053478883371,0.24530670066799765
-1.5570231899751321,-1.279616306878192,-0.4776492945558421,0.9283581219031684,-0.9688115415949763,-0.27381327506760705,0.40764114813572794
-1.6998895592478518,-0.23799114249823494,-0.1729245615831046,0.39588931883595524,-0.5367478387476258,0.2695409604016908,-0.036360702732054336
-1.823366623226616,0.29605098589378065,0.784604714868943,0.18892907803309308,0.25693421384124737,0.3444928204654273,-0.11910164431893207
-1.6271035398720608,0.2116344666573477,0.7651920361219776,0.2324766074603784,0.3711100372082217,0.2427672418848881,0.2413086655220931
-1.6457269767355367,0.30866680351754033,0.711548496289492,0.11518974673757347,0.4250414898731978,0.4038258358566387,0.16024667150231894
-1.6087542457093225,0.24361291418581066,0.8341132161481042,0.21330627809729671,0.4454921830462946,0.249245406078046,0.2704747039123271
-1.619803648763499,0.3533364895511291,0.7869563321126946,0.10410623888473076,0.520498095077799,0.39067288339675155,0.1802156006044998
-1.5191009092070107,0.20018341046013816,0.7630862985349557,0.11822388334306975,0.5395631988715657,0.24738448598550422,0.338963717573168
-1.6219099749110917,0.2620145066759525,0.8709548431041815,0.20650745023282516,0.5096673414913047,0.23720081485531178,0.2856754468814594
-1.6280660078229354,0.37461791609303874,0.8401206564101494,0.10350090135264144,0.5585986272909699,0.3898113738669397,0.17430486336192816
-1.552393697082252,0.37558108130749535,0.7927508164382849,0.07600542589052726,0.5934896956601537,0.3774841409935891,0.22310744448099495
-1.615620164246768,0.28747603488619633,0.9238230510859752,0.19830758821811353,0.544085743901974,0.2310726297973702,0.27608698272629706
-1.5912831076640896,0.2608032052319944,0.8908313229237861,0.17726340788937628,0.5824086560851603,0.2660134213129853,0.28460342834900404
-1.556928152136931,0.3935407971718863,0.8411973718507106,0.07153133673521729,0.6318265206006793,0.3748838216811626,0.22137780998046744
-1.6800756677494382,0.2256413403960254,0.8921105618399319,0.1650426649946398,0.4988542586546082,0.27923060977726333,0.2308997152065719
-1.742674821849918,0.20501259425270157,0.7569954295028553,0.2139018752499214,0.3449916162458485,0.2864052150715741,0.21830657454313335
2.856731894644046,-0.8941245032566253,-2.6479991911770635,-0.5575124308318611,1.5883054841320894,-1.3895291156958487,4.110556526932053
3.9992325556700865,-0.7342712866035586,-1.8878270260335668,-1.2850904301157215,3.4137396480905746,-2.2512870854919544,5.326693076396788
4.281012985392555,-0.504523038583754,-1.8374088217100455,-0.7794784190071068,3.384908564928351,-2.247792831186532,5.39380195657652
2.56119782836464,1.2822999479004131,-1.3774136649247881,-1.537198804677323,1.5687093505172407,-1.40593168259,2.3066656019315683
3.8577800480873057,-0.7543059709652551,-2.00878443517981,-1.088055722249535,3.07296895233751,-2.0619179386231177,5.054509382539127
-0.01429027862309799,-2.092076141026144,-0.2531853325185413,0.9386093041000828,0.35487634119155004,-1.7868414127597374,2.1335388410656595
-0.9802149729923635,-0.07946336492532063,0.15710003983526305,0.034649047790865466,0.6483913037339533,0.0591642112392514,0.9046015376993798
-0.9743540906055232,0.03925964554220653,0.533326981362944,0.03387448750118884,0.9986623262577614,-0.01073865059066543,0.9290985014147116
-1.4734402013034347,-0.09374497311831585,0.6890173377675838,0.34816269273113143,0.45838322425411376,0.1088411935064097,0.2745761570418212
-1.4575454133350558,-0.06935625014127726,0.7537417348217171,0.38527537924238037,0.5072148750912343,0.05015664628405081,0.2721551161319214
-1.4706125521071076,-0.07585472656845355,0.8089027663787157,0.37184674185760275,0.5341693356091786,0.053101652052810346,0.3209211360105851
-1.3518428785948997,-0.05034484513474205,0.6848224479127101,0.35886332562399464,0.5860627633266139,0.08754117538100112,0.20457559443259457
-1.5817080870436753,0.17708505756059761,0.6432868210514141,0.16794169777584386,0.46480338381994585,0.31325038649121256,0.3062758800540707
-1.9333499924769457,-0.001909851447085932,0.8738221310106277,0.4818138654116152,0.08350278313295048,0.2782288306253114,0.02403919924080362
-1.4766314436644934,0.17588222149208735,0.36985973445941434,0.10560611109317025,0.5649820535417396,0.45654591148050633,0.24382974796066684
-1.1650304420374666,0.3533894354407664,0.3824428241618358,0.006415434412319467,0.4659708577406471,0.35269593360447543,0.5121077481294692
-1.2340446014297988,-0.5932605915511806,0.6527327557670719,0.5613642943831559,0.44763759552181714,-0.35474582971048224,0.6692682075344762
-1.3219663292779802,-0.3945025341325948,0.6393893961316897,0.48066234178481065,0.41158225532352255,-0.24672439059706433,0.6678580628007486
-1.7647372677820217,0.1530124586434741,1.0437567649839639,0.2374243666762996,0.4953258331137808,0.29850848567638766,0.17628156598626735
6.126522959116661,-2.757741127385421,-2.193044736263016,-1.2767759277697284,5.8499378711094305,-2.364318855067929,7.80312568269468
-1.863227804030649,0.16544451641377445,1.1130127178648022,0.3294392454493705,0.3125379479259573,0.2810808032216567,0.026344340657442497
4.286348032294209,-2.449502552095666,-0.7883696391275803,0.054860464091296246,2.61853332163106,-2.6668599269457456,4.605698606576144
-1.629071468509698,0.20815822567498948,0.7262412224419893,0.1669580510115781,0.4273742802382044,0.27437868643659985,0.24916155542702362
-1.3416754692012554,0.20028255114194052,0.6726725722042978,0.06465767647938309,0.657932124575874,0.13928074418919614,0.5081489836803872
-1.2731400629472447,0.21424507496133693,0.7090103354921043,0.02784896966644051,0.7598739762241782,0.10026464863720237,0.5669573615975856
-1.2848126597989071,-0.12207286816694646,0.6764906938137066,0.23836722606186414,0.5867502280174739,-0.1287016607234391,0.6290332876638072
-1.3380287941040196,-0.382919467214086,0.7254749638605539,0.48664433485509306,0.4798661291772188,-0.2889721960381145,0.619049664340251
-1.2703340141734212,-0.38689373299549445,0.6913693540573926,0.46356638517641696,0.5242366473090425,-0.31105514286578007,0.671222991004097
-1.3095435878360704,0.13543955931039645,0.5642615867639506,0.11197235532112547,0.6290758251648657,0.15467152939075915,0.31448648104768795
-0.6910540117023193,0.9492657116501126,-0.0008970018515020646,-0.2726488126244319,-0.02321189835740582,0.057578167898263144,0.18898304168622684
-1.5729330528950363,0.8310471536379456,0.8742025801929,-0.07260505668302156,0.10299758585221166,0.09850355866091007,-0.14433793882349236
0.5299231322217879,0.9666072791171582,-1.3753740421919123,-0.5208136214336674,-0.6215824017783164,-0.17318405263970924,0.6836107840725345
0.7350841589915948,1.0456050949777997,-1.2217886257636055,-0.7135455517516349,-0.5058761402550395,-0.1451434521645704,0.6642153965150961
0.7069805589140296,0.5095626275592701,-1.053368511363766,-0.4480322914420924,-0.4861890409001214,-0.4726403796799807,0.8259436278824578
-0.49590442220693864,0.9073410369256446,-0.3787284551590637,-0.26734809718464625,-0.23541252077524968,0.04506757489752547,0.2625904971271391
-0.750519108791717,0.8866093052187252,0.0007566821542528599,-0.2223106842337661,-0.1759864529483465,0.010233320303473932,0.2169589157276165
-0.8752844951967701,0.7743991463230349,-0.0492047463769273,-0.13597600983562538,-0.1481528764377095,0.18385007686929486,0.12696255421381045
-0.7945280489289296,0.9268998102607935,-0.053048061765138176,-0.2812455041293751,0.02208132033948512,0.06569274825850108,0.1713167221229197
-0.9062636109837686,0.6923543366653582,0.007996683732911116,-0.09885837128018927,-0.08126336027827656,0.16203807240900797,0.19450987102401307
3.421381448884307,2.7937654267367695,-3.8336129146248146,-2.2416067749065562,-1.1906628801866581,-1.8481193375076994,1.6533920837815004
3.7078899755629653,3.105743964956592,-3.908566320564929,-1.4228415347538084,-0.7453293659596417,-1.99790700728568,1.443967703028702
1.896316267674664,3.5267758681150814,-1.3502845177284732,-2.338917692104897,-0.35223894631296154,-1.9967490080847146,0.3761707446919222
2.169589663588546,3.7227542959055895,-1.5128626850428561,-2.581800318492712,-0.41514645662765687,-2.164140933486289,0.4396201067270656
4.437465311357638,2.267006431940346,-4.768915775414372,-2.016526990762071,-1.1370432116404725,-1.182652694755317,2.0898699023547387
-0.11355980156808872,1.1816269131586346,-0.24978690960597696,-0.016676152272975833,-0.23662825521242492,-0.11267192180543335,0.20789417070677432
-0.18849308765811135,1.1967911284003971,-0.256599782029554,-0.055706109286603515,-0.23498102220345174,-0.12860221584726747,0.18387926930985077
-0.1671121047267132,1.0124249467640767,0.059482731471151254,-0.28913879065881465,-0.15835179423658996,-0.0652426765723816,0.29561268707993393
-0.42857372629753077,0.9673117796795809,-0.0610172952780105,-0.3006544952285993,-0.030793846631081912,-0.1694024768315036,0.20485816639410218
2.9981436680542863,2.114125650347479,-2.302816318778473,-1.5169824265629164,0.15679404528562774,-2.4920614724870425,1.88217763265636
-1.1164861369654127,-1.176042828015277,-3.666390508839835,1.0923962716312707,-3.0794172136619693,0.8356418524825522,0.3275380363111033
1.546735877126934,0.8172676511135669,-3.53239972575043,-2.0537833643128307,2.624433116281731,-0.1848373123749454,3.8033632711481986
-1.6257285178967058,0.26957350587686185,0.9254832536847869,0.15815278761533635,0.5434697116138487,0.22811796201134493,0.26841472568001273
-1.5598238171638632,0.34308399120622773,0.7436759462984449,0.048994338065064987,0.5589697055916005,0.3706533163975548,0.23234467004727438
-1.0526778192917374,0.1695133132710138,0.12568940973023132,-0.17099843705286552,0.6921128825300209,0.2873977959039383,0.6802865906409046
4.110081789763471,-0.5379503328910266,-1.9060329765662967,-0.8447488031666237,3.420495120809506,-2.218885898075711,5.410827827395872
4.160226725677198,-0.718443088610547,-1.8175708076056027,-1.2592942567182566,3.3775475011465166,-2.2830986072737827,5.302124986786171
2.0874569870948654,0.7309344452582477,-3.1150332183784055,-0.9410704458838698,1.5036325884693675,-0.1557477232609252,3.2130237835096507
0.24622564394169882,0.7193552055323809,-1.819668628929927,-0.1054407750220026,0.1274253400442959,0.02110244181281135,1.1762070155629287
-0.28655157791918645,0.8748207207513174,-0.9839797481355154,0.12335158690911933,0.05039652542878641,0.11032636592311888,0.4563498794222017
0.4042056373874772,1.0795423359378438,-1.1978815069641133,-0.6216519182756005,-0.3420244210209986,-0.1242406634459488,0.5855710615922487
0.4641112889202852,-0.3462470407665912,-1.2162292981945462,-0.10962311865021851,1.7173897897932204,-0.7371804954696966,2.6128413837099154
-0.8815920232546862,0.27523467492024534,-0.4933564842492281,-0.29587440003633453,0.5175655115616496,0.24250308639662504,0.8507792106549794
0.16558502976395087,0.2573240684661328,-2.359940395963507,-0.9514682368412409,0.9332953608711826,-0.07197613543973841,2.1630936500738565
0.14736292812161444,0.40133944889179096,-2.249431030019091,-1.0549148144437455,0.9494297627635243,-0.033395190024906755,2.0647645434255315
0.18748829261580036,0.2554425932466256,-2.3060860226143407,-0.9637912808051092,0.8343669296664062,-0.12962622034536256,2.1167957412221003
-0.40782851910501944,1.0425276174799436,-0.9268731647747409,-1.1262079826219382,1.381206347287791,-0.1194186164463182,1.466906552022657
0.4674782644270465,0.5031576022998512,-2.5685751149593363,-1.0536376635008984,0.8779837615430434,0.016081914899367347,2.25497750121177
-0.5486018580561258,0.9581055278028003,0.04235764583480746,-0.32079690285931894,-0.15272161243174875,-0.04950624513415203,0.22202359692834414
-1.5850174162896549,0.7624949944975797,0.9920555656532676,0.09235875270993424,0.11053904088716317,0.1949018956677314,-0.1534793143665665
2.2789240205758916,3.4990630791749715,-1.5346466411901734,-2.4946749460139763,-0.37694189607436723,-2.2667358006717544,0.5994303725226513
-1.6133801024643777,0.23542023141882712,0.8348729698797634,0.19493035239772077,0.44521026996528823,0.2478932699725768,0.2669636710267394
-1.6294484081415535,0.2486634680927202,0.8721929602965159,0.17656149724092365,0.5092079275815161,0.2349973337945472,0.2799537636605013
-1.3676050165851508,0.140464851625833,-0.027569664315072684,0.14037852179764093,-0.05703150288088891,0.32608121663097356,0.30788721902403016
-1.560074369941784,0.11021514248982973,0.26246652870844306,0.2139457958495506,0.11700924263307391,0.3870575084651421,0.214091876403114
-1.5747514727773364,0.16625606615479063,0.803929951845156,0.19657402578953362,0.5304157951011395,0.19135492541830143,0.1795326062012538
0.6887490913101553,0.901047937330217,-2.1600482470022913,-1.5001393742884184,2.0241524338241987,-0.04799668051607136,2.707611439195583
-1.5213934988058104,0.1816717661156524,0.8459060065038,0.2084306769351351,0.6181785884132143,0.13886105093276693,0.3558430449211462
1.2579966842881547,0.6892483230491919,-2.3905465468182174,-1.9950622926194106,2.539023058903549,-1.0908513677503946,2.4897141838529477
-0.47667473546757255,0.6569654335459739,-0.24710385353868405,-0.7265284797209038,1.5715290784852367,-0.14874527293346615,1.4329022489874015
-0.9688322962180812,-0.34956367873942235,0.5580611016415973,0.4491940949329207,0.7760471442452936,-0.2803909296262153,0.23191690016642802
-0.3073473036742667,0.08750748703327427,-1.668407974586613,-0.82248594095853,1.2264826083237281,-0.2183012270160737,2.1444937840039535
